timestamp,actual_q_0,actual_qd_0,actual_current_0,actual_q_1,actual_qd_1,actual_current_1,actual_q_2,actual_qd_2,actual_current_2,actual_q_3,actual_qd_3,actual_current_3,actual_q_4,actual_qd_4,actual_current_4,actual_q_5,actual_qd_5,actual_current_5,protective_stop,fault_code
0.0,0.19823876236229207,0.36585151268511346,0.2,-0.5991569803953781,1.1071626850977512,0.2,-0.9990792141733624,1.209511719221651,0.2,-0.0027414336356680574,2.382437024447094,0.2,0.500367126177257,0.45462073170580986,0.2,-0.2974730131899186,-0.44743339492115536,0.2,0,
0.008002133902373967,0.20116557446377298,0.22362547078167044,0.2,-0.5902996789145961,0.8148128825022429,0.2,-0.9894031204195892,0.9843522350029762,0.2,0.016318062559908694,1.9515130273659431,0.2,0.5040040920309035,0.46500337701491784,0.2,-0.30105248034928783,-0.283453316843478,0.2,0,
0.016004267804747934,0.2018167698947988,0.17515513331708107,0.2,-0.5861199742753422,0.6740996550348988,0.2,-0.9833295784133148,1.2692772999671822,0.2,0.02848277480218703,1.79411442158022,0.2,0.5078071802094957,0.299927731106063,0.2,-0.30200826625941424,0.18966313810988775,0.2,0,
0.0240064017071219,0.20396805659684628,0.35049099727152944,0.2,-0.5795140844340377,0.629719097675549,0.2,-0.9690946836201143,1.42761112819053,0.2,0.045023893305192214,1.5735505740477023,0.2,0.5088029357286005,0.31583353889257093,0.2,-0.29801787013952963,0.3425365438582337,0.2,0,
0.03200853560949587,0.20742462585114327,0.09705302370255527,0.2,-0.5760444687125335,0.5446098138014235,0.2,-0.9604878003622663,1.148492389422391,0.2,0.05365958398695027,1.4846142341681228,0.2,0.5128605168317768,0.4848630124393294,0.2,-0.2965276815576825,0.13482571156878814,0.2,0,
0.04001066951186984,0.20552090497608716,0.23040934567356874,0.2,-0.570800327413215,1.0361969922464547,0.2,-0.950718805389356,1.3954529400056896,0.2,0.06877772105188218,1.5927604144901084,0.2,0.5165607439276297,0.6179963728337664,0.2,-0.295860658754429,0.0075642548194934656,0.2,0,
0.0480128034142438,0.21111117538192037,0.4300974020414686,0.2,-0.5594653168365902,1.0934799933710464,0.2,-0.9381605533221753,1.2644269106119808,0.2,0.079143750618792,1.3692792189886476,0.2,0.5227484587971171,0.4665674562266617,0.2,-0.2964066534805706,-0.06111169037194622,0.2,0,
0.05601493731661777,0.21240246340875066,-0.06489639162011313,0.2,-0.5533046475192782,0.9631421670680818,0.2,-0.9304879748195644,1.1832173891625635,0.2,0.09068618855570054,1.7317221543702792,0.2,0.5240258232272563,-0.07373865451337086,0.2,-0.29683844580038016,0.05614273703696132,0.2,0,
0.06401707121899174,0.21007283311599856,0.06272867416284855,0.2,-0.5440550421635009,0.6083889660239497,0.2,-0.9192290750955743,1.0073093452099557,0.2,0.10685130508871647,1.5769356745055232,0.2,0.5215686403249031,0.3788021843075459,0.2,-0.2955083696879792,0.058971112398276126,0.2,0,
0.0720192051213657,0.21340612219535623,0.261299875145499,0.2,-0.543570424062895,0.7211324368146255,0.2,-0.9143710252962051,0.9544460719558625,0.2,0.11591715934778891,1.474368528558417,0.2,0.5300866581761771,0.8032631431179327,0.2,-0.29589490800200774,0.11315708706882005,0.2,0,
0.08002133902373967,0.21425363111832654,0.244337716204834,0.2,-0.5325169231744669,0.9209176853662084,0.2,-0.9039579379442805,1.3039087514827852,0.2,0.13044120154565114,1.6466331167137678,0.2,0.53442085061479,0.26003474824025374,0.2,-0.2936978562948781,0.014612272545070498,0.2,0,
0.08802347292611364,0.21731552565463358,0.32766141956254086,0.2,-0.5288357410970357,1.0098941464337998,0.2,-0.8935084852724805,1.4699164992819092,0.2,0.1422632892152092,1.7383237655724213,0.2,0.5342472141480211,0.15092903225840532,0.2,-0.2956611116412866,0.03344664173242362,0.2,0,
0.0960256068284876,0.2194962138313272,0.10552547333476936,0.2,-0.5163586168315261,0.6787476335609194,0.2,-0.8804392739557699,1.1716310840446802,0.2,0.15825438179480988,1.6095427624922969,0.2,0.5368357151309245,0.5333407678893148,0.2,-0.2931627100271593,0.13240192546213128,0.2,0,
